time(sec),semimem,bifem,vasmed,vaslat,rf,medgas,latgas,tfl,tibant,peronl,soleus,addmagnus,gmax,gmed,sartorius
0.131667,-0.016774,-0.118688,-2.967454,0.012732,0.052922,-0.074523,0.438047,-0.009267,-0.043091,0.145921,-0.012015,0.066377,-0.292843,0.002211,4.540946
0.132500,0.005737,0.099943,-1.827364,0.012251,0.028745,-0.048914,0.518303,-0.012653,0.097399,0.145867,-0.011276,0.065099,-0.061300,0.018894,4.232885
0.133333,-0.017693,0.112776,-1.098025,-0.001514,0.017043,-0.039625,0.193243,-0.010740,0.111422,-0.028438,0.102005,-0.016855,0.332151,0.013450,2.623972
0.134167,0.006448,-0.230751,-0.813225,-0.008425,0.006380,-0.019011,-0.257908,-0.018918,0.019650,-0.150214,0.111187,0.011433,0.213273,0.002206,0.774365
0.135000,-0.039965,-0.031248,-0.407207,-0.007266,-0.001406,0.014793,-0.682575,-0.012595,0.001611,-0.079202,0.086658,-0.010072,-0.033556,-0.022774,-0.590328
0.135833,-0.099276,0.098380,0.064724,-0.011163,-0.013631,0.030697,-0.702656,-0.016614,-0.043154,-0.122989,0.034731,-0.010540,-0.036823,-0.007934,-1.319222
0.136667,-0.026241,-0.170955,0.198059,0.005669,-0.013811,0.060941,-0.161459,-0.032771,-0.087219,-0.028562,-0.049717,-0.023663,-0.018477,0.000034,-1.624843
0.137500,-0.002762,0.061831,0.299656,-0.003313,-0.023457,0.040568,0.181114,0.007022,-0.014647,-0.013797,-0.051866,0.002315,0.146479,0.001281,-1.661342
0.138333,-0.011612,-0.027327,0.867048,0.003242,-0.028982,-0.031750,0.032992,0.007741,0.065749,0.029355,-0.020775,-0.009025,0.145529,0.011829,-1.600071
0.139167,-0.045021,-0.202301,1.240269,0.007630,-0.001851,-0.109426,0.051654,-0.001125,0.092468,-0.021012,-0.004737,0.020311,0.144786,0.007569,-1.262573
0.140000,-0.027164,0.166429,1.483339,-0.005407,0.012010,-0.191807,0.235392,0.013419,0.037741,0.041104,-0.060590,0.029309,0.147975,-0.011501,-0.564798
0.140833,0.012197,0.012384,1.780755,0.002581,0.024353,-0.115434,0.171727,-0.005045,-0.034339,0.042977,-0.041016,0.033703,0.047252,-0.020050,-0.339720
0.141667,0.000578,-0.247741,1.812098,-0.000145,0.030297,-0.061241,0.150071,-0.001857,0.002584,0.060596,-0.019190,0.045714,0.130105,-0.005109,-0.652764
0.142500,0.027850,0.058506,1.744473,-0.007022,0.025723,0.027864,-0.028757,0.015385,0.038667,0.036583,-0.033199,0.044142,-0.070545,0.008909,-0.542132
0.143333,0.040910,0.042928,1.749379,-0.000044,0.013228,0.365823,0.013594,0.003377,0.038987,0.116958,0.141766,0.087130,-0.046899,0.019258,-0.315429
0.144167,0.070886,-0.308934,1.752897,-0.015681,0.000594,0.452461,0.175576,0.022869,0.017452,0.004622,0.315925,0.064060,0.044622,0.017089,-0.349432
0.145000,0.054454,-0.141310,1.786394,0.004969,-0.002716,0.174549,0.071817,0.015136,0.016355,-0.163567,0.209453,0.063434,-0.094611,-0.000497,-0.102261
0.145833,0.015421,0.092379,1.404641,0.004381,-0.000667,-0.019627,0.077282,0.009790,0.041060,-0.148673,0.048806,-0.020028,-0.303009,-0.013967,-0.729988
0.146667,0.031153,-0.086602,0.599795,0.013533,-0.051391,-0.080200,0.140600,0.025148,0.016518,-0.076444,-0.010684,-0.031597,-0.257069,-0.019505,0.198063
0.147500,0.047790,-0.105799,-0.364056,0.013505,-0.084388,-0.089912,0.193612,0.008263,-0.001858,0.001526,-0.016331,-0.068008,-0.306176,-0.012075,1.862132
0.148333,0.026125,0.074261,-1.206533,-0.004704,-0.063643,-0.098399,0.261082,0.012533,-0.014504,0.032879,-0.048417,-0.070963,-0.169958,0.001154,2.156904
0.149167,-0.009418,0.355572,-1.501351,0.017809,-0.001357,-0.050633,0.335433,0.015210,-0.006902,0.088701,-0.084847,-0.081189,-0.144789,0.014078,2.024157
0.150000,-0.059439,0.162837,-1.573695,-0.005626,0.015501,-0.037459,0.074623,0.019327,-0.001771,0.015009,0.041729,-0.081885,0.586122,0.019377,1.370202
0.150833,-0.037405,-0.103447,-1.819244,-0.000541,0.032865,-0.035287,-0.516243,0.019671,-0.014503,0.066297,0.101019,-0.058685,0.455270,0.005759,0.904505
0.151667,-0.087036,-0.112518,-1.677237,-0.004319,0.052270,-0.024952,-0.821080,0.004617,-0.027688,0.000690,0.000054,-0.092589,0.104204,-0.011516,0.663720
0.152500,-0.067319,0.192936,-1.082928,-0.008869,0.029163,-0.032145,-0.254912,-0.009388,-0.031850,0.022940,-0.115180,-0.059358,-0.179487,-0.015813,-0.386823
0.153333,-0.036671,-0.096575,-0.687530,0.003512,0.016651,-0.006568,-0.018935,0.005087,-0.002716,-0.025058,-0.056273,-0.077981,-0.073684,-0.004537,-1.095831
0.154167,-0.028633,-0.001063,-0.812967,-0.007759,0.011837,0.012514,-0.370262,-0.001892,-0.015960,-0.004470,-0.050464,-0.024064,0.103519,0.010715,-1.118117
0.155000,-0.016166,0.157568,-0.467697,-0.005142,-0.002975,-0.000272,-0.292181,-0.003357,-0.066991,0.036007,-0.047420,0.001717,0.198714,0.011329,-0.479520
0.155833,0.015106,-0.090153,0.814531,-0.005418,-0.024888,-0.003304,0.080310,-0.014603,-0.043500,0.071332,-0.128947,0.008702,-0.286005,0.000204,0.534214
0.156667,0.000823,-0.070985,0.814467,-0.002020,-0.038492,0.005681,0.096329,-0.031548,0.002792,0.064865,-0.230511,0.068024,-0.342765,-0.005721,0.732310
0.157500,0.019602,0.259178,0.259858,-0.002269,-0.030056,-0.012245,0.341274,-0.007077,0.016196,-0.015144,-0.132535,0.048783,-0.526157,-0.003700,0.820380
0.158333,0.016543,0.105955,-0.392487,-0.018823,0.001022,0.009135,0.474502,-0.018585,0.024027,-0.100803,-0.022085,0.103276,-0.156453,-0.013570,0.835001
0.159167,0.019143,-0.051704,-0.844999,0.004779,0.014758,-0.022950,0.186192,-0.022612,0.033762,-0.240795,0.012200,0.104554,0.321381,-0.003897,0.646530
0.160000,0.015832,-0.025546,-0.660736,0.003540,0.023806,-0.033106,-0.037724,-0.011096,0.046315,-0.061280,-0.029048,0.111818,-0.184880,0.011431,0.247229
0.160833,0.026927,-0.090280,-0.509914,-0.004684,0.027543,-0.044962,-0.371415,-0.012284,0.108988,0.016756,-0.055776,0.110555,-0.284077,0.018682,-0.492990
0.161667,-0.028271,0.171358,-0.194471,0.005135,0.021377,-0.017591,-0.486892,0.004785,0.066748,0.098910,0.180303,0.060458,-0.306545,0.009613,-0.757810
0.162500,0.036559,-0.012649,0.218287,-0.005147,0.008498,-0.045098,-0.421772,-0.012084,0.084541,0.060378,0.306292,0.072118,-0.029180,-0.000822,-0.657798
0.163333,0.027942,-0.240921,1.003311,0.006740,-0.003025,-0.050531,-0.258860,-0.016354,0.088816,0.137687,0.138194,0.002974,0.024489,-0.015525,-0.642317
0.164167,0.016222,-0.037468,0.721649,0.014397,0.006322,-0.030782,0.156453,0.004183,0.000078,0.094041,0.039497,0.005107,0.129406,-0.012830,-1.264683
0.165000,0.020312,-0.009986,0.191226,0.003024,0.029350,-0.007462,0.423945,0.006504,-0.020078,0.051534,-0.010686,-0.019197,0.303524,0.002073,-2.045836
0.165833,0.039437,-0.099510,1.476241,0.008021,0.055360,0.024833,0.385069,0.008015,0.031105,-0.066407,0.007952,-0.102040,0.168179,0.013923,-2.280171
0.166667,0.049162,0.219994,2.468744,0.011989,0.054734,0.012606,0.558286,0.002932,-0.066694,-0.198108,0.122732,-0.073499,0.243860,0.012189,-2.584177
0.167500,-0.000433,0.122636,1.881303,0.004090,0.046074,0.015579,0.996191,-0.012844,-0.134159,-0.139067,0.074561,-0.023509,0.377479,0.005111,-3.611695
0.168333,-0.005314,-0.090608,0.606134,0.002021,-0.002521,0.028317,1.094010,0.020675,-0.126705,-0.060153,-0.027615,-0.066719,0.316558,-0.015861,-3.144396
0.169167,-0.049287,-0.063823,-0.302650,-0.005515,-0.046808,0.049805,1.534173,0.003416,-0.105017,-0.049527,-0.051662,-0.084008,0.463617,-0.006780,-1.749502
0.170000,-0.036260,-0.079971,-1.203226,0.003751,-0.048490,0.056285,0.750448,-0.002795,-0.078356,-0.057566,-0.063358,-0.047503,0.343283,-0.019530,0.290826
0.170833,-0.036463,-0.127053,-1.943656,0.004179,-0.041439,0.078011,-1.630487,-0.000220,-0.028199,0.016166,-0.080721,-0.011712,0.118859,0.010892,2.397280
0.171667,0.030628,0.057336,-2.008775,0.003085,-0.055400,0.051077,-2.627595,-0.012481,0.003557,0.037112,-0.141610,-0.004742,0.080247,0.010633,3.037668
0.172500,0.050684,0.196980,-1.578609,0.011906,-0.082119,0.058056,-1.508812,0.010652,0.018659,0.142779,-0.237192,0.051356,-0.117763,0.009904,3.315275
0.173333,0.075085,-0.158888,-0.756571,-0.008581,-0.110591,0.017022,-0.066602,-0.002204,-0.042633,0.111167,-0.224055,-0.002729,-0.104019,-0.006247,2.408236
0.174167,-0.014766,0.080877,-0.098031,-0.001925,-0.092419,0.008696,-0.082108,-0.016844,-0.126994,0.039794,-0.015702,-0.002819,-0.055486,-0.015087,1.268373
0.175000,-0.046024,0.069262,-0.020438,-0.029473,-0.060383,-0.019112,-0.056868,0.006279,-0.229010,0.074078,0.168881,-0.027642,-0.310279,-0.024852,2.396716
0.175833,0.005696,-0.273217,-0.207492,0.001085,-0.023453,-0.016213,-0.147505,0.008744,-0.094559,-0.002507,0.038834,-0.024085,-0.078129,-0.001516,3.774594
0.176667,-0.027936,-0.099980,-0.373777,0.012230,0.010011,-0.025506,-0.111133,0.005679,0.167009,0.000610,-0.032946,-0.031343,0.021172,0.011435,4.437683
0.177500,-0.030210,0.129414,-0.326597,0.002281,0.034397,-0.023517,0.190335,0.005796,0.062726,0.049994,0.125780,-0.018872,-0.274943,0.024225,4.659908
0.178333,-0.079263,-0.147737,-0.174434,-0.013658,0.063924,-0.011348,0.968403,0.007736,0.061523,0.109761,0.107874,0.029382,-0.275042,0.008780,3.776498
0.179167,-0.016256,-0.122667,-0.004407,-0.004306,0.068866,-0.030691,0.712779,0.028750,0.120991,0.014170,0.125240,-0.009227,-0.251707,0.003858,1.359758
0.180000,0.000579,0.166232,0.338950,-0.034513,0.091356,-0.026348,0.266561,0.013455,0.144223,-0.011595,0.350107,0.008161,0.298570,-0.007629,-1.430509
0.180833,-0.007690,0.271934,0.818943,0.002993,0.098145,-0.027199,0.290801,0.015561,0.169639,-0.061719,0.455286,0.008190,-0.177237,-0.014084,-3.640362
0.181667,-0.037080,0.119890,1.306495,0.007966,0.076270,-0.021689,-0.328200,0.013705,0.097998,-0.005167,0.173549,-0.010017,-0.330655,-0.008182,-4.841669
0.182500,0.005818,-0.135264,1.255867,-0.008908,0.038239,-0.029392,-0.179431,-0.000816,0.114617,-0.025694,-0.184171,0.027428,-0.306086,0.007179,-4.808711
0.183333,0.007201,-0.057216,1.176066,0.001204,0.000675,-0.015865,-0.073264,0.008000,0.153018,-0.018662,-0.332267,-0.007461,-0.303737,0.024065,-4.719979
0.184167,0.032564,0.139560,1.162940,-0.010216,-0.010959,-0.035470,-0.499352,0.000468,0.164406,-0.064976,-0.336077,0.018247,-0.103853,0.002651,-3.937661
0.185000,-0.002892,-0.032242,0.893859,0.007348,0.006669,0.009107,-0.343057,-0.022510,0.109581,-0.072500,-0.329597,0.070704,-0.198770,-0.003505,-3.398249
0.185833,-0.001622,-0.071774,0.445572,0.003546,0.041469,0.027954,-0.107048,-0.005102,0.100852,-0.104125,-0.319858,0.055932,-0.044417,-0.007066,-2.060093
0.186667,-0.051321,0.055046,0.126876,0.008903,0.041373,0.076731,0.167406,-0.011107,-0.147581,-0.104478,-0.293739,0.007819,0.093675,-0.016273,-1.303161
0.187500,0.011323,-0.125829,-0.187589,0.015186,0.023428,0.051648,0.502632,-0.005599,-0.272110,0.022408,-0.163491,-0.013510,0.733683,0.003664,-0.682959
0.188333,-0.000870,-0.086707,-0.379186,0.005003,-0.004475,0.045603,0.587517,-0.016215,-0.151124,0.009958,0.359298,-0.021637,0.471952,0.018872,0.623475
0.189167,-0.002410,0.156271,-0.279797,0.008572,-0.006673,0.008523,0.090924,-0.007876,0.051805,0.018239,0.534911,0.012270,-0.016157,0.011649,1.229966
0.190000,-0.010808,-0.126696,0.052796,-0.000197,0.003822,-0.009715,-0.375483,0.003531,0.019616,-0.021712,0.262376,0.096135,0.119887,-0.001067,0.808639
0.190833,0.023563,-0.164715,0.261257,-0.006805,0.011562,-0.033541,-0.246163,-0.004134,-0.049294,0.032025,0.097616,0.046377,0.099141,-0.011950,1.423667
0.191667,0.051903,0.184438,0.159471,0.012703,-0.029719,-0.024971,-0.092237,-0.009524,-0.093225,0.022299,-0.002347,0.053100,-0.046662,-0.036414,1.984584
0.192500,0.003280,0.189107,-0.211105,0.011484,-0.070606,-0.023989,-0.196476,-0.002581,-0.166422,0.038241,-0.105054,-0.003348,0.016169,-0.017999,1.839749
0.193333,0.039911,0.094649,-0.807843,0.006931,-0.109131,-0.007095,-0.009928,-0.021616,-0.161052,0.040045,-0.165127,0.000150,0.207338,0.011405,1.689604
0.194167,0.036835,-0.108866,-1.117386,0.003465,-0.128516,0.008626,0.199979,0.009198,-0.112231,0.024834,-0.243081,0.042972,0.257937,0.018685,2.255535
0.195000,0.019075,0.100697,-0.961748,0.004594,-0.103122,-0.017708,0.306015,0.004860,-0.069082,0.040084,-0.153765,-0.020319,-0.285436,0.013151,2.837695
0.195833,0.005699,0.129136,-0.227272,-0.008151,-0.065892,-0.031454,0.334885,-0.012509,-0.020890,-0.006349,-0.054586,-0.072245,-0.189038,0.013571,2.403850
0.196667,0.038806,-0.222861,0.530222,-0.001205,-0.037557,-0.052884,0.093851,0.006675,0.040196,0.010676,0.061383,-0.074059,-0.166007,-0.013623,2.032048
0.197500,0.023770,0.057245,0.514836,-0.009820,-0.018387,-0.040928,0.096949,-0.003508,0.024849,-0.032573,0.270495,-0.051552,0.451572,-0.010447,1.316530
0.198333,0.024343,0.092795,0.032929,-0.001500,0.010881,-0.031720,0.070852,0.005615,0.057238,-0.013402,0.311270,-0.081473,-0.310300,0.000210,0.237008
0.199167,-0.025120,-0.202918,-0.601089,-0.016687,0.039764,-0.008594,0.032149,0.003982,0.093860,-0.041053,0.125164,-0.059438,-0.115641,0.005531,-0.183683
0.200000,-0.019220,-0.078290,-0.954760,0.000311,0.042980,-0.022178,0.111878,-0.013135,0.058420,-0.010537,-0.053404,-0.080034,-0.090238,0.011621,0.840886
0.200833,-0.021169,0.201291,-1.151219,-0.003307,0.043011,0.008283,0.143855,0.017434,0.045387,0.000636,-0.141387,-0.057173,0.300112,0.012374,0.716405
0.201667,-0.030706,0.051985,-1.404491,0.004806,0.045549,0.030486,0.005255,0.009021,0.031746,0.086921,-0.109457,0.029168,-0.203758,-0.001975,-1.352672
0.202500,-0.071375,-0.228084,-1.549939,0.007099,0.047284,0.049649,-0.151445,0.010914,-0.004290,0.116480,-0.057841,0.002485,-0.238495,-0.013573,-2.470511
0.203333,-0.030917,-0.013186,-1.545453,-0.002685,0.053752,0.056495,-0.276109,0.002820,-0.042543,0.128373,-0.064036,0.012053,-0.160572,-0.018607,-2.070234
0.204167,-0.003371,0.005277,-1.052719,0.001546,0.046831,0.058069,-0.566507,0.005494,-0.062684,0.042945,-0.068522,0.023282,0.117109,-0.003497,-0.940633
0.205000,-0.024483,-0.186294,-0.175255,-0.025983,0.054320,0.034100,-0.751145,0.022600,-0.043318,-0.057566,-0.039865,0.009365,0.222654,0.006578,-1.191965
0.205833,0.014042,0.154269,0.445469,0.009486,0.036872,0.028856,-0.043177,0.006534,0.129407,-0.144478,0.044818,-0.010730,0.167466,0.015587,-2.412412
0.206667,0.054337,-0.046958,0.967086,-0.009080,0.001671,0.033804,0.539803,-0.008826,0.269038,-0.104883,0.019803,-0.052525,-0.199559,0.014524,-2.836862
0.207500,0.094387,-0.031315,1.555120,-0.008893,-0.010539,0.012637,0.283000,0.009176,0.078789,0.002164,-0.081671,0.004261,-0.131550,-0.003173,-3.466680
0.208333,0.038948,0.180596,1.878028,-0.007191,0.004204,0.022428,0.509961,-0.008119,-0.127953,-0.044135,-0.050283,-0.003459,0.009505,-0.013852,-2.929616
0.209167,-0.000307,-0.111147,1.527075,0.008085,-0.003094,0.003514,0.483289,0.000328,-0.413185,-0.040686,-0.070709,0.026573,0.484785,-0.012328,-2.473164
0.210000,-0.068866,-0.044263,0.934150,-0.008380,-0.016433,-0.003978,-0.385728,-0.005609,-0.625767,-0.025328,-0.040457,0.076671,-0.185709,0.008572,-1.580733
0.210833,-0.024527,0.110253,1.048814,0.008881,-0.023636,-0.022484,-0.818215,-0.023328,-0.498931,0.024526,0.282112,0.041551,-0.121691,0.011767,-0.265317
0.211667,-0.030714,-0.085821,1.868763,-0.011235,-0.001543,-0.009440,-0.368679,-0.004607,-0.348977,-0.032413,0.188158,0.104309,-0.193878,0.008091,0.730298
0.212500,-0.026693,-0.153812,2.804501,0.012912,0.027377,-0.068616,0.093422,-0.003452,0.054783,-0.020966,0.079217,0.139802,0.233668,-0.014511,1.557529
0.213333,-0.012604,0.151954,3.029357,0.018459,0.032716,-0.043923,-0.072298,-0.020620,0.660709,0.003793,0.369790,0.058429,0.105297,-0.012704,2.458011
0.214167,0.019049,0.153992,1.518317,0.011514,0.021447,-0.045999,-0.387569,-0.005900,0.901374,-0.011379,0.270147,0.059272,0.037725,-0.006324,3.181612
0.215000,0.029230,-0.016008,-0.070538,0.012983,0.006496,-0.066307,-0.869861,-0.037255,0.593524,0.067348,-0.041880,0.081547,-0.209562,-0.007272,3.287807
0.215833,0.042083,-0.059432,-1.511081,0.006236,-0.008979,-0.045958,-0.135422,0.007241,0.297268,0.040553,-0.195438,0.031656,0.173186,0.005357,3.035902
0.216667,0.019499,-0.064626,-2.520488,0.012332,-0.010980,-0.015477,0.399808,0.002935,0.391408,0.041454,-0.280940,-0.039046,0.453981,0.017983,2.841393
0.217500,-0.043663,0.191796,-2.755227,-0.018779,-0.025641,0.001170,0.178787,0.000646,0.641154,-0.002575,-0.245972,-0.051437,-0.133336,0.020231,2.454051
0.218333,-0.060072,0.021657,-2.209860,0.009338,-0.014542,0.020152,0.111103,0.012741,0.452807,0.007655,-0.218774,-0.049078,-0.161770,0.003710,2.000452
0.219167,-0.083383,-0.077307,-1.909809,-0.006467,-0.024863,0.029558,0.031013,0.001386,-0.067732,-0.000487,-0.232052,-0.106350,-0.125399,-0.019829,2.425072
0.220000,-0.061966,0.057096,-2.354410,-0.009433,-0.061659,0.057763,0.139674,0.015568,-0.334063,0.029611,-0.148671,-0.082788,-0.252632,-0.032839,1.845073
0.220833,-0.064121,-0.111032,-1.724813,0.001504,-0.052007,0.075767,0.301863,0.024620,-0.451311,0.052778,0.113434,-0.070924,-0.143817,-0.005410,1.487023
0.221667,-0.070104,0.051234,-0.541529,-0.000970,-0.020634,0.044345,0.369298,0.016031,-0.545330,0.007974,0.176290,-0.109107,-0.357391,0.009206,0.470647
0.222500,-0.005550,0.254731,0.495561,-0.020826,-0.017127,0.043750,0.325279,0.019099,-0.562345,0.010242,0.125806,-0.079439,-0.151429,0.019859,-1.281432
0.223333,0.043992,-0.044373,0.999027,0.000070,-0.015081,0.017973,0.268210,0.007273,-0.429164,-0.074859,0.246877,-0.109669,0.178402,0.013886,-2.766011
0.224167,-0.023665,-0.192398,0.467660,0.009071,-0.020733,0.011557,0.230160,-0.013349,-0.258243,-0.052029,0.055675,-0.039912,0.120379,0.007462,-3.524793
0.225000,-0.003250,0.124070,0.300473,-0.002064,-0.007663,0.003437,0.191065,0.018113,-0.201504,-0.042436,-0.180124,0.095483,0.162533,-0.005974,-3.622133
0.225833,0.207348,-0.144926,-0.429870,-0.000839,0.005848,-0.010365,0.100543,0.005672,-0.171097,0.002580,-0.150261,0.118896,0.072223,-0.011010,-3.262460
0.226667,0.213863,-0.131917,-1.185732,-0.005564,-0.005953,-0.029553,-0.091426,0.004863,0.057149,0.047755,-0.093477,0.117308,-0.005543,-0.001084,-2.390253
0.227500,0.204140,0.113973,-0.742574,-0.006630,0.005800,-0.036739,-0.020671,0.002861,0.184242,0.024713,-0.068763,0.127350,-0.005563,0.005493,-1.827726
0.228333,0.119128,-0.082897,0.212734,-0.011363,0.037331,-0.042457,0.308555,-0.031319,0.087327,0.037656,0.000094,0.048031,0.047173,0.010246,-1.687696
0.229167,0.008710,-0.108647,1.245292,0.006175,0.031157,-0.049152,0.726690,0.003632,-0.113785,-0.019330,0.115304,-0.032426,0.155284,0.010431,-0.423414
0.230000,-0.088987,-0.086998,2.118569,0.002647,0.036451,-0.037905,0.524272,-0.010551,-0.220050,0.014416,0.140984,-0.024569,0.347623,-0.002042,0.422289
0.230833,-0.130966,0.206234,2.255007,0.004907,0.018767,-0.013748,0.279810,-0.015739,-0.461005,-0.031714,0.186313,-0.009990,0.012465,-0.030072,0.425364
0.231667,-0.081558,0.134486,1.723671,0.013259,-0.011788,-0.005670,-0.268339,-0.010416,-0.430638,0.015609,0.111898,-0.075770,-0.053542,-0.015980,0.276873
0.232500,-0.095073,0.003277,1.368926,0.006492,-0.033665,-0.013054,-0.966003,-0.003741,-0.135674,0.001801,0.014400,-0.092156,-0.086175,-0.002950,0.734680
0.233333,-0.106711,-0.121283,1.203969,-0.010209,-0.010826,-0.029637,-0.756244,0.006874,0.044704,0.044043,-0.076359,-0.066264,-0.067313,0.011460,1.047934
0.234167,-0.112862,-0.175218,0.540689,0.000692,0.044698,-0.036947,-0.148254,-0.009702,0.466314,0.052760,-0.143227,-0.099048,-0.083678,0.014433,0.998210
0.235000,-0.013179,-0.092114,-0.086325,-0.005362,0.043205,-0.013459,0.097255,-0.015935,0.576296,0.064114,-0.265795,-0.079516,-0.051866,0.008561,0.364645
0.235833,-0.046363,0.217789,-0.527558,0.003822,0.041774,0.015201,0.589292,0.015641,0.428755,-0.042285,-0.230086,0.013296,-0.075553,-0.004171,0.125071
0.236667,-0.009836,-0.021687,-0.444818,0.009324,0.035527,0.086578,1.162133,0.008123,0.549561,-0.159010,-0.024308,0.046694,-0.009707,-0.011863,0.440747
0.237500,0.007845,-0.220305,-0.111369,0.005647,-0.003915,0.090666,1.128178,-0.009647,0.428772,-0.120646,0.080882,0.036295,0.022297,-0.011921,1.215559
0.238333,0.039276,0.111005,-0.430195,0.011865,-0.013999,0.087894,-0.512845,-0.007757,0.097319,-0.078703,0.271211,0.078432,0.016099,-0.000073,2.025340
0.239167,0.059683,0.054745,-0.329131,0.000358,-0.012130,0.048971,-1.791553,-0.012754,-0.047245,-0.066275,0.460173,0.052142,0.048819,0.016355,1.640699
0.240000,0.067486,-0.071235,0.187108,-0.005376,-0.048832,0.057975,-1.512042,0.015959,0.044676,0.015683,0.218545,0.050538,-0.085478,0.022258,0.380978
0.240833,0.072244,0.034116,0.012556,-0.006101,-0.019449,-0.000600,-1.248031,0.001484,0.234187,0.111496,-0.039097,0.075626,-0.064918,0.003748,-0.477807
0.241667,0.111598,0.353236,-0.892310,-0.007920,0.025030,-0.041001,-0.616340,-0.006427,-0.042764,0.031668,-0.165675,0.021982,0.427791,-0.014610,-0.683574
0.242500,0.203201,0.018182,-1.014707,0.007937,0.016523,-0.045832,-0.429468,0.014359,-0.459461,0.048130,-0.385978,0.053794,0.279287,-0.014505,-0.203884
0.243333,0.079070,-0.020918,-1.192558,-0.003849,0.003373,-0.048816,-1.377758,0.016242,-0.301039,-0.057152,-0.272946,0.041507,-0.235695,-0.009063,0.298591
0.244167,-0.004938,0.216205,-1.765687,-0.005738,0.002333,-0.040645,-0.869461,-0.000006,-0.076872,-0.052686,0.034375,-0.002993,-0.296448,0.003242,0.457270
0.245000,0.008220,-0.149714,-1.946804,0.000441,0.010778,-0.035205,0.174048,-0.009810,0.033390,0.036055,0.087480,0.027538,-0.009381,0.019356,-0.327654
0.245833,0.072754,-0.164607,-1.660571,-0.015825,-0.005045,-0.023796,0.043140,-0.013775,0.128709,0.051911,0.185388,0.008557,0.403452,0.017458,-1.029784
0.246667,0.111148,0.146737,-1.013297,-0.001128,-0.017087,-0.039680,0.131198,0.014351,0.274020,0.082165,0.186440,0.023644,-0.217030,-0.014966,-1.822140
